OBJECTID,INODE,JNODE,LENGTH,LANES
1610,11289,11287,0.28000000000,1
1611,11744,11848,0.29000000000,2
1612,11260,11261,0.06000000000,1
1613,11260,11263,0.23000000000,1
1614,11627,14792,0.14000000000,3
1615,11627,14793,0.23000000000,1
1616,15213,15215,0.08000000000,2
1617,2702,2719,0.18000000000,2
1618,11464,14703,0.16000000000,1
1619,11732,11731,0.05000000000,2
1621,11475,11438,0.08000000000,1
1622,14702,14691,0.44000000000,4
1623,11729,11728,0.06000000000,2
1624,12043,12079,0.11000000000,2
1625,12168,12152,0.58000000000,1
1626,12688,12685,0.07000000000,1
1627,11689,11664,0.14000000000,3
1628,11511,11516,0.04000000000,1
1629,12488,12485,0.10000000000,1
1630,12317,12304,0.07000000000,1
1631,11736,11726,0.09000000000,2
1632,11494,11507,0.50000000000,2
1633,12188,15230,0.04000000000,2
1634,12730,12683,0.25000000000,2
1635,14791,11630,0.07000000000,3
1636,4979,11493,0.29000000000,2
1637,14705,14722,0.15000000000,3
1638,12551,12519,0.19000000000,2
1639,11270,11282,0.10000000000,1
1640,11720,11704,0.06000000000,1
1641,11265,11283,0.09000000000,1
1642,12697,12703,0.11000000000,1
1643,11219,11326,0.21000000000,1
1644,11299,11505,0.50000000000,2
1645,12403,12401,0.12000000000,1
1646,11873,11834,0.22000000000,3
1647,12543,12549,0.35000000000,1
1648,14787,11573,0.14000000000,1
1649,12543,12541,0.16000000000,1
1650,11308,11316,0.08000000000,1
1651,12032,12163,0.44000000000,1
1652,14691,11176,0.21000000000,2
1653,11832,11748,0.23000000000,3
1654,11687,11734,0.08000000000,3
1655,11522,11507,0.50000000000,2
1656,11882,11925,0.16000000000,1
1657,11725,11730,0.12000000000,1
1658,12539,12617,0.26000000000,3
1659,11108,11109,0.18000000000,2
1660,11108,11105,0.19000000000,2
1661,11781,2331,0.21000000000,2
1662,11316,11304,0.16000000000,1
1663,11316,11308,0.08000000000,1
1664,14190,11678,0.24000000000,2
1665,12011,12055,0.20000000000,2
1666,12348,12350,0.38000000000,2
1667,11680,11635,0.15000000000,1
1668,14739,14764,0.09000000000,3
1669,11302,11311,0.06000000000,1
1670,12354,14460,0.27000000000,1
1671,15227,15222,0.48000000000,3
1672,12182,12319,0.69000000000,2
1673,15227,15229,0.18000000000,1
1674,11823,11933,0.37000000000,3
1675,12494,12515,0.10000000000,2
1676,11843,11831,0.12000000000,1
1677,12684,12729,0.14000000000,2
1678,5694,11821,0.38000000000,3
1679,11554,11569,0.05000000000,2
1680,12504,12491,0.08000000000,1
1681,12898,12910,0.15000000000,2
1682,12554,12555,0.24000000000,1
1683,11358,11455,0.22000000000,1
1684,12355,12613,1.00000000000,1
1685,12188,12196,0.09000000000,2
1686,11099,11082,0.33000000000,2
1687,12170,12168,0.82000000000,1
1688,11676,11744,0.23000000000,2
1689,14773,14771,0.07000000000,2
1690,11667,11669,0.33000000000,1
1691,11533,11546,0.63000000000,1
1692,12410,12391,0.11000000000,2
1693,11359,11342,0.12000000000,1
1694,12651,12527,0.35000000000,3
1695,11302,11299,0.06000000000,1
1696,12240,12338,0.26000000000,3
1697,12495,12409,0.21000000000,2
1698,12493,12460,0.87000000000,1
1699,12470,12480,0.08000000000,1
1700,12461,12462,0.04000000000,1
1701,14759,11884,0.10000000000,2
1702,11497,11455,0.10000000000,1
1703,11464,11560,0.19000000000,3
1704,11296,11295,0.18000000000,1
1705,11958,11942,0.09000000000,2
1706,12860,12795,0.26000000000,2
1707,4964,5058,0.10000000000,1
1708,11613,11647,0.18000000000,2
1709,11459,11495,0.09000000000,1
1710,12524,12626,0.38000000000,2
1711,5700,5723,0.16000000000,3
1712,5202,11106,0.13000000000,3
1713,12623,12659,0.36000000000,3
1714,11242,11104,0.40000000000,3
1715,14771,14781,0.08000000000,1
1716,11980,11967,0.08000000000,1
1717,11760,11776,0.36000000000,2
1718,11708,11713,0.20000000000,5
1719,11903,14456,0.38000000000,1
1720,11543,11699,0.43000000000,1
1721,12319,12497,0.53000000000,2
1722,15238,15239,0.34000000000,3
1723,11078,11140,0.07000000000,1
1724,11320,11103,0.53000000000,2
1725,11311,11302,0.06000000000,1
1726,14751,11877,0.13000000000,2
1727,11186,11187,0.10000000000,2
1728,14773,11520,0.05000000000,2
1729,12104,12100,0.12000000000,3
1730,11282,11290,0.08000000000,1
1731,11712,11825,0.30000000000,2
1732,11143,14513,0.47000000000,2
1733,11790,11859,0.18000000000,1
1734,11715,11689,0.11000000000,3
1735,11410,14714,0.30000000000,5
1736,11776,11838,0.28000000000,2
1737,5016,5058,0.09000000000,1
1738,11072,11101,0.05000000000,1
1739,12286,12217,0.33000000000,2
1740,12477,12462,0.06000000000,1
1741,12722,12724,0.12000000000,2
1742,11812,11811,0.13000000000,2
1743,12445,12398,0.23000000000,1
1744,14055,12619,0.45000000000,4
1745,11346,11396,0.15000000000,1
1746,12506,12339,0.57000000000,3
1747,12693,12657,0.40000000000,2
1748,12206,12150,0.27000000000,1
1749,11131,11111,0.13000000000,2
1750,12225,12233,0.06000000000,1
1751,12015,12002,0.24000000000,2
1752,12015,12003,0.09000000000,2
1753,11730,11725,0.12000000000,1
1754,12152,12168,0.58000000000,1
1755,12763,12758,0.12000000000,2
1756,12396,12478,0.28000000000,1
1757,12220,12102,0.49000000000,3
1758,12163,12032,0.44000000000,1
1759,11193,11216,0.07000000000,1
1760,12643,12621,0.25000000000,2
1761,12059,12030,0.19000000000,3
1762,12413,12408,0.05000000000,1
1763,11204,11238,0.10000000000,1
1764,11927,11890,0.15000000000,1
1765,11496,11497,0.51000000000,2
1766,12359,12366,0.16000000000,2
1767,11979,11959,0.19000000000,3
1768,14726,14727,0.18000000000,2
1769,11731,11823,0.32000000000,3
1770,11111,10863,0.74000000000,2
1771,5347,10954,0.29000000000,3
1772,11602,11635,0.10000000000,1
1773,11496,11501,0.54000000000,2
1774,11750,11788,0.19000000000,2
1775,11186,11462,0.35000000000,1
1776,14703,14719,0.09000000000,1
1777,12149,12218,0.33000000000,2
1778,11242,11290,0.11000000000,3
1779,2047,11303,0.38000000000,1
1780,11133,11131,0.13000000000,2
1781,11133,11135,0.12000000000,2
1782,12619,12621,0.75000000000,4
1783,11106,11107,0.08000000000,3
1784,12447,12451,0.09000000000,1
1785,12515,12503,0.50000000000,1
1786,11596,14707,0.11000000000,4
1787,11892,11883,0.56000000000,1
1788,11092,11093,0.53000000000,2
1789,11092,11091,0.10000000000,2
1790,11559,11550,0.29000000000,5
1791,11148,11143,0.22000000000,2
1792,12351,12363,0.05000000000,1
1793,11346,11260,0.17000000000,1
1794,14749,14728,0.20000000000,3
1795,11094,11095,0.13000000000,2
1796,11094,11096,0.17000000000,2
1797,2274,2331,0.45000000000,4
1798,11987,11947,0.19000000000,2
1799,12103,12121,0.25000000000,2
1800,12184,12167,0.09000000000,1
1801,11753,11717,0.20000000000,2
1802,14746,14751,0.30000000000,2
1803,11822,11823,0.49000000000,3
1804,11837,11835,0.57000000000,2
1805,11947,11987,0.19000000000,2
1806,11489,11493,0.60000000000,2
1807,14110,2516,0.10000000000,1
1808,11625,14792,0.23000000000,1
1809,11625,14797,0.22000000000,4
1810,12851,15242,0.09000000000,1
1811,11717,11496,0.70000000000,2
1812,11969,12024,0.26000000000,2
1813,2516,5016,0.29000000000,3
1816,12389,12405,0.09000000000,2
1817,11933,11823,0.37000000000,3
1818,12634,12631,0.19000000000,1
1819,11175,11464,0.40000000000,4
1820,14725,14726,0.14000000000,2
1821,12259,12194,0.22000000000,3
1822,12656,12664,0.24000000000,1
1823,12233,12225,0.06000000000,1
1824,11959,11913,0.18000000000,3
1825,12221,12285,0.31000000000,3
1826,12552,12471,0.38000000000,3
1827,11620,11424,0.13000000000,4
1828,11608,11628,0.13000000000,2
1829,11342,11359,0.12000000000,1
1830,11573,11625,0.29000000000,5
1831,14797,11640,0.25000000000,4
1832,11673,11675,0.18000000000,1
1833,11756,11771,0.08000000000,1
1834,11838,11776,0.28000000000,2
1835,11624,11618,0.07000000000,1
1836,12200,12219,0.11000000000,1
1837,11855,11566,0.67000000000,2
1838,12066,12024,0.23000000000,2
1839,11137,11052,0.18000000000,2
1840,11332,11368,0.14000000000,1
1841,2447,2450,0.53000000000,5
1842,14752,14749,0.16000000000,1
1843,11654,11651,0.14000000000,1
1844,11835,11837,0.57000000000,2
1845,11835,11838,0.10000000000,2
1846,11720,11738,0.05000000000,1
1847,11303,2047,0.38000000000,1
1848,12275,12318,0.25000000000,1
1849,11304,11316,0.16000000000,1
1850,11283,11265,0.09000000000,1
1851,5694,5744,0.11000000000,1
1852,11669,11673,0.10000000000,1
1853,12174,12170,0.34000000000,1
1854,11785,11826,0.33000000000,1
1855,15229,12283,0.22000000000,3
1856,11155,11163,0.02000000000,2
1857,5453,5347,0.21000000000,1
1858,6882,14041,0.17000000000,3
1859,11723,11786,0.23000000000,1
1860,11786,11723,0.23000000000,1
1861,12716,12714,0.19000000000,1
1862,12714,12716,0.19000000000,1
1863,14501,11533,0.53000000000,2
1864,11533,14501,0.53000000000,2
1865,14744,14740,0.09000000000,1
1866,14743,14744,0.07000000000,1
1867,14738,14743,0.08000000000,1
1868,14738,14746,0.21000000000,1
1869,11878,14757,0.19000000000,2
1870,11877,14758,0.12000000000,2
1871,11853,14749,0.18000000000,2
1872,14758,14756,0.13000000000,2
1873,12359,12310,0.10000000000,2
1874,12310,12359,0.10000000000,2
1875,12310,12280,0.20000000000,2
1876,12280,12310,0.20000000000,2
1877,12283,15222,0.08000000000,1
1878,15223,15224,0.12000000000,1
1879,12334,12310,0.09000000000,2
1880,12310,12334,0.09000000000,2
1881,12725,12729,0.19000000000,1
1882,12729,12725,0.19000000000,1
1883,15241,12795,0.08000000000,1
1884,14700,14701,0.10000000000,2
1885,14701,14702,0.12000000000,1
1886,12651,15237,0.14000000000,1
1887,12737,12734,0.06000000000,1
1888,11149,11191,0.17000000000,2
1889,10854,11089,0.75000000000,2
1890,11064,11092,0.07000000000,1
1892,11890,11898,0.12000000000,1
1893,12378,12377,0.07000000000,1
1894,12752,12762,0.07000000000,1
1895,12762,12769,0.07000000000,1
1896,12818,12604,1.01000000000,2
1898,12769,12762,0.07000000000,1
1899,14060,14052,0.11000000000,1
1900,12752,12737,0.06000000000,1
1901,12762,12752,0.07000000000,1
1902,11049,11082,0.11000000000,1
1903,12734,12737,0.06000000000,1
1904,12377,12378,0.07000000000,1
1905,11052,11137,0.18000000000,2
1906,14513,11143,0.47000000000,2
1907,10863,11111,0.74000000000,2
1908,14052,14060,0.11000000000,1
1909,11898,11890,0.12000000000,1
1910,12737,12752,0.06000000000,1
1911,12918,15250,0.09000000000,3
1912,11191,11194,0.09000000000,2
1913,11194,11191,0.09000000000,2
1914,11191,11149,0.17000000000,2
1915,100,101,0.00000000000,0
1916,101,12863,0.00000000000,0
1917,12863,101,0.00000000000,0
1918,101,103,0.00000000000,0
1919,103,101,0.00000000000,0
1920,101,105,0.00000000000,0
1921,12912,100,0.00000000000,0
1922,102,12912,0.00000000000,0
1923,104,103,0.00000000000,0
1924,103,102,0.00000000000,0
1925,100,105,0.00000000000,0
1926,104,102,0.00000000000,0
1927,106,103,0.00000000000,0
1928,103,106,0.00000000000,0
1929,12876,109,0.00000000000,0
1930,12885,12865,0.00000000000,0
1931,12865,12885,0.00000000000,0
1932,12892,12885,0.00000000000,0
1933,12885,12881,0.00000000000,0
1934,109,108,0.00000000000,0
1935,108,107,0.00000000000,0
1936,12892,12881,0.00000000000,0
1937,109,107,0.00000000000,0
1938,12881,12876,0.00000000000,0
1939,12885,108,0.00000000000,0
1941,110,108,0.00000000000,0
1943,105,12892,0.00000000000,0
1945,111,112,0.00000000000,0
1946,112,111,0.00000000000,0
1947,12910,12916,0.00000000000,0
1948,12916,12910,0.00000000000,0
1949,112,12916,0.00000000000,0
1950,112,12910,0.00000000000,0
1952,12916,112,0.00000000000,0
1953,12909,12886,0.00000000000,0
1954,119,120,0.00000000000,0
1955,120,12909,0.00000000000,0
1958,122,12918,0.00000000000,0
1959,15249,121,0.00000000000,0
1960,12917,15245,0.00000000000,0
1962,5453,5202,0.00000000000,2
1963,5202,5453,0.00000000000,2
1964,5176,5453,0.00000000000,2
1965,11122,10952,0.00000000000,1
1966,5453,11122,0.00000000000,2
1967,11110,11122,0.00000000000,2
1968,150,151,0.00000000000,3
1969,151,5031,0.00000000000,1
1970,11159,150,0.00000000000,5
1971,150,11379,0.00000000000,3
1972,151,160,0.00000000000,2
1973,5031,160,0.00000000000,1
1974,160,152,0.00000000000,3
1975,152,170,0.00000000000,1
1976,152,153,0.00000000000,2
1977,153,14113,0.00000000000,1
1978,170,181,0.00000000000,1
1979,2518,2538,0.00000000000,3
1980,153,200,0.00000000000,2
1981,200,201,0.00000000000,2
1982,201,180,0.00000000000,2
1983,204,14083,0.00000000000,1
1984,181,210,0.00000000000,1
1985,2635,210,0.00000000000,1
1986,210,220,0.00000000000,2
1987,251,2563,0.00000000000,1
1988,251,255,0.00000000000,2
1989,255,256,0.00000000000,2
1990,256,257,0.00000000000,2
1991,257,222,0.00000000000,2
1992,255,258,0.00000000000,1
1993,258,259,0.00000000000,1
1994,259,223,0.00000000000,1
1995,220,222,0.00000000000,1
1996,220,223,0.00000000000,1
1997,2557,260,0.00000000000,1
1998,260,223,0.00000000000,2
1999,222,262,0.00000000000,2
2000,262,263,0.00000000000,2
2001,223,264,0.00000000000,4
2002,264,300,0.00000000000,3
2003,300,11812,0.00000000000,3
2004,11812,300,0.00000000000,3
2005,300,264,0.00000000000,3
2006,264,5782,0.00000000000,1
2007,300,301,0.00000000000,2
2008,301,300,0.00000000000,2
2009,301,302,0.00000000000,2
2010,302,301,0.00000000000,2
2011,302,11947,0.00000000000,2
2012,11947,302,0.00000000000,2
2013,5782,305,0.00000000000,1
2014,263,305,0.00000000000,2
2015,305,306,0.00000000000,3
2016,306,308,0.00000000000,1
2017,308,307,0.00000000000,1
2018,306,5805,0.00000000000,2
2019,307,310,0.00000000000,3
2020,310,12105,0.00000000000,3
2021,5738,311,0.00000000000,2
2022,311,309,0.00000000000,2
2023,309,307,0.00000000000,2
2024,5694,264,0.00000000000,2
2025,264,5694,0.00000000000,3
2026,5694,312,0.00000000000,2
2027,312,11834,0.00000000000,2
2028,11678,314,0.00000000000,2
2029,314,14084,0.00000000000,1
2030,314,314,0.00000000000,1
2031,315,14082,0.00000000000,4
2032,14190,313,0.00000000000,5
2033,313,315,0.00000000000,4
2034,313,316,0.00000000000,2
2035,316,14084,0.00000000000,2
2036,180,202,0.00000000000,2
2037,202,203,0.00000000000,2
2038,328,2169,0.00000000000,5
2039,326,328,0.00000000000,6
2040,327,326,0.00000000000,2
2041,2655,326,0.00000000000,4
2042,203,190,0.00000000000,2
2043,327,11683,0.00000000000,2
2044,14083,327,0.00000000000,3
2045,190,14093,0.00000000000,3
2046,171,204,0.00000000000,1
2047,324,171,0.00000000000,4
2048,171,2655,0.00000000000,3
2049,325,251,0.00000000000,3
2050,323,325,0.00000000000,1
2051,323,324,0.00000000000,1
2052,322,324,0.00000000000,3
2053,2450,322,0.00000000000,4
2054,11721,323,0.00000000000,2
2055,322,330,0.00000000000,2
2056,330,325,0.00000000000,2
2057,14082,317,0.00000000000,4
2058,11535,319,0.00000000000,1
2059,319,320,0.00000000000,2
2060,320,321,0.00000000000,1
2061,320,11623,0.00000000000,2
2062,317,318,0.00000000000,1
2063,11648,318,0.00000000000,1
2064,318,319,0.00000000000,2
2065,317,321,0.00000000000,3
2066,321,11657,0.00000000000,5
2067,14105,190,0.00000000000,1
2068,12658,14060,0.16000000000,1
2069,14060,12564,0.10000000000,1
2070,12658,12564,0.16000000000,3
2071,14055,14066,0.20000000000,1
2072,14066,14070,0.55000000000,3
2073,12723,12658,0.52000000000,3
2074,12763,12767,0.06000000000,2
2075,12769,12768,0.17000000000,2
2076,12533,12528,0.24000000000,2
2077,12734,12730,0.42000000000,1
2078,12037,12041,0.46000000000,1
2079,12041,12037,0.46000000000,1
2080,12177,12134,0.29000000000,2
2081,12134,12177,0.29000000000,2
2082,12177,15230,0.04000000000,1
2083,12177,12188,0.04000000000,2
2084,12188,12177,0.04000000000,2
2085,12280,12196,0.59000000000,2
2086,12196,12188,0.09000000000,2
2087,11623,11721,0.11000000000,3
2088,11533,14787,0.04000000000,2
2089,11875,11881,0.00000000000,1
2090,11881,11875,0.00000000000,1
2091,11623,11489,0.42000000000,3
2092,107,104,0.00000000000,4
2093,108,12885,0.00000000000,0
2094,108,110,0.00000000000,0
2095,12910,112,0.00000000000,0
2096,15245,12917,0.00000000000,0
2097,11604,11522,0.00000000000,3
2098,11604,11687,0.00000000000,3
2099,10932,11093,0.00000000000,2
2100,11767,11766,0.00000000000,1
2101,11847,11890,0.00000000000,1
2102,11103,10974,0.00000000000,2
2103,12918,341,0.00000000000,1
2104,342,15249,0.00000000000,1
2105,347,12882,0.00000000000,3
2106,15243,346,0.00000000000,4
2107,343,350,0.00000000000,2
2108,350,347,0.00000000000,1
2109,15250,347,0.00000000000,3
2110,346,15248,0.00000000000,3
2111,346,345,0.00000000000,1
2112,341,340,0.00000000000,3
2113,341,15245,0.00000000000,2
2114,15245,343,0.00000000000,1
2115,340,343,0.00000000000,2
2116,15245,340,0.00000000000,3
2117,340,15245,0.00000000000,3
2118,15244,342,0.00000000000,1
2119,340,342,0.00000000000,2
2120,345,15244,0.00000000000,2
2121,345,340,0.00000000000,3
2122,15244,340,0.00000000000,3
2123,340,15244,0.00000000000,3
